IMPORTANT NOTE: SHEET IS PROTOCTED AND WILL GIVE A WARNING BEFORE EDITS CAN BE MADE. PLEASE TAKE CARE NOT TO MAKE UNINTENDED CHANGES.												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
SAMP-232	D07_Rep2_VE (D7_VER2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_143		EXP-1401
SAMP-234	D09_Rep2_VE (D9_VER2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_144		EXP-1402
SAMP-236	D15_Rep2_VE (D15_V15R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_145		EXP-1403
SAMP-238	D05_Rep2_CM (D5_CMR4)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_146		EXP-1404
SAMP-240	D07_Rep2_CM (D7_C7R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_147		EXP-1405
SAMP-242	D09_Rep2_CM (D9_C9R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_148		EXP-1406
SAMP-244	D15_Rep2_CM (D15_CMR2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_149		EXP-1407
SAMP-246	D05_Rep2_Epi (E5R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_150		EXP-1408
SAMP-248	D07_Rep2_Epi (E7R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_151		EXP-1409
SAMP-250	D09_Rep2_Epi (E9R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_152		EXP-1410
SAMP-252	D15_Rep2_Epi (E15R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_153		EXP-1411
SAMP-254	D20_Rep2_Epi (E20R2)	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_154		EXP-1412
SAMP-916	GM19240	RM	12/17/18	12/20/18	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p178-p183	Yes	Yes	RMM_155		EXP-1413
SAMP-954	D205220	JYH	1/3/2018	1/4/2018	scATAC-seq	10x Genomics		Yes	Yes	JYH_778		EXP-1414
SAMP-956	Veh 400K	JYH	1/3/2018	1/4/2018	scATAC-seq	10x Genomics		Yes	Yes	JYH_779		EXP-1415
SAMP-958	O+P 400K	JYH	1/3/2018	1/4/2018	scATAC-seq	10x Genomics		Yes	Yes	JYH_780		EXP-1416
SAMP-834	Veh1	JYH	10/16/2018	10/16/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_781		EXP-1417
SAMP-835	OP1	JYH	10/16/2018	10/16/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_782		EXP-1418
SAMP-836	Veh1SnapF	JYH	11/01/2018	11/01/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_783		EXP-1419
SAMP-779	D032-RML-BPS-2	XH	12/19/2018	12/20/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_104		EXP-1420
SAMP-952	CTC WT83c6	XH	12/13/2018	12/14/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_105[1]		EXP-1421
SAMP-953	CTC WT83c6	XH	12/13/2018	12/14/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_105[2]		EXP-1422
SAMP-955	Veh 900K	JYH	1/10/2018	1/13/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_784		EXP-1423
SAMP-957	O+P 900K	JYH	1/10/2018	1/13/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_785		EXP-1424
SAMP-948	6282_nPOD_1	JYH	1/11/2018	1/13/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_786		EXP-1425
SAMP-949	6251_nPOD_2	JYH	1/11/2018	1/13/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_787		EXP-1426
SAMP-950	Tumor_1_4nqo	JYH	1/9/2018	1/9/2018	ATAC-seq	ATAC-seq_tissues		Yes	Yes	JYH_788		EXP-1427
SAMP-951	Tumor_B_4nqo	JYH	1/9/2018	1/9/2018	ATAC-seq	ATAC-seq_tissues		Yes	Yes	JYH_789		EXP-1428
SAMP-959	CEMBA181218_5F	XH	12/18/2018	12/21/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_106		EXP-1429
SAMP-960	CEMBA181220_5F	XH	12/20/2018	12/21/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_107		EXP-1430
SAMP-961	CEMBA190108_6A	XH	1/8/2018	1/11/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_108		EXP-1431
SAMP-962	CEMBA190110_7B	XH	1/10/2018	1/11/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_109		EXP-1432
SAMP-963	CEMBA190115_7B	XH	1/15/2018	1/18/2018	scATAC-seq	sc_ATAC for cells				XH_110		EXP-1433
SAMP-964	CEMBA190117_6A	XH	1/17/2018	1/18/2018	scATAC-seq	sc_ATAC for cells				XH_111		EXP-1434
SAMP-916	GM91240_K27ac_AM (rAb)	RM	01/07/2019	01/10/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_156		EXP-1435
SAMP-916	GM19240_K27ac_AM(pAb)	RM	01/07/2019	01/10/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_157		EXP-1436
SAMP-916	GM19240_K27ac_ABCAM (pAb)	RM	01/07/2019	01/10/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_158		EXP-1437
SAMP-916	Gaulton _ CUT&RUN	RM	01/17/2019	01/17/2019	CUT&RUN	CUT&RUN	N/A	Yes	Yes	RMM_159		EXP-1438
SAMP-523	CEMBA180305_2B	XH	1/17/2018	1/17/2018	ATAC-seq	ATAC-seq_cells		Yes	Yes	XH_112		EXP-1439
SAMP-524	CEMBA180306_2B	XH	1/17/2018	1/17/2018	ATAC-seq	ATAC-seq_cells		Yes	Yes	XH_113		EXP-1440
SAMP-525	CEMBA180308_3B	XH	1/17/2018	1/17/2018	ATAC-seq	ATAC-seq_cells		Yes	Yes	XH_114		EXP-1441
SAMP-526	CEMBA180312_3B	XH	1/17/2018	1/17/2018	ATAC-seq	ATAC-seq_cells		Yes	Yes	XH_115		EXP-1442
SAMP-974	PBMC_2_10x	JYH	1/22/19	1/23/19	scATAC-seq	10x Genomics		Yes	Yes	JYH_790		EXP-1443
SAMP-689	A0016	JYH	1/22/19	1/23/19	scATAC-seq	10x Genomics		Yes	Yes	JYH_791		EXP-1444
SAMP-692	A0018	JYH	1/22/19	1/23/19	scATAC-seq	10x Genomics		Yes	Yes	JYH_792		EXP-1445
SAMP-975	mCortex10M_without sorting	JYH	12/3/18	12/3/18	scATAC-seq	10x Genomics		Yes	Yes	ZC_1		EXP-1446
SAMP-976	mCortex10M_with sorting	JYH	12/3/18	12/3/18	scATAC-seq	10x Genomics		Yes	Yes	ZC_2		EXP-1447
SAMP-226	D00_Rep1	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_160	H3K27ac (rAb)	EXP-1448
SAMP-228	D03_Rep1	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_161	H3K27ac (rAb)	EXP-1449
SAMP-238	D05_Rep1_CM	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_162	H3K27ac (rAb)	EXP-1450
SAMP-240	D07_Rep1_CM	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_163	H3K27ac (rAb)	EXP-1451
SAMP-242	D09_Rep1_CM	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_164	H3K27ac (rAb)	EXP-1452
SAMP-244	D15_Rep1_CM	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_165	H3K27ac (rAb)	EXP-1453
SAMP-246	D05_Rep1_Epi	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_166	H3K27ac (rAb)	EXP-1454
SAMP-248	D07_Rep1_Epi	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_167	H3K27ac (rAb)	EXP-1455
SAMP-250	D09_Rep1_Epi	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_168	H3K27ac (rAb)	EXP-1456
SAMP-252	D15_Rep1_Epi	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_169	H3K27ac (rAb)	EXP-1457
SAMP-254	D20_Rep1_Epi	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_170	H3K27ac (rAb)	EXP-1458
SAMP-230	D05_Rep1_VE	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_171	H3K27ac (rAb)	EXP-1459
SAMP-232	D07_Rep1_VE	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_172	H3K27ac (rAb)	EXP-1460
SAMP-234	D09_Rep1_VE	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_173	H3K27ac (rAb)	EXP-1461
SAMP-236	D15_Rep1_VE	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_174	H3K27ac (rAb)	EXP-1462
SAMP-916	GM19240	RM	1/21/19	1/28/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_175	H3K27ac (rAb)	EXP-1463
NA	aut_H3K27ac_B1	DUG			ChIP-seq					DUGAM_1		EXP-1464
NA	aut_H3K27ac_B2_R1	DUG			ChIP-seq					DUGAM_2		EXP-1465
NA	aut_H3K27ac_B2_R2	DUG			ChIP-seq					DUGAM_3		EXP-1466
NA	aut_H3K27ac_B3	DUG			ChIP-seq					DUGAM_4		EXP-1467
NA	aut_H3K27me3_B1	DUG			ChIP-seq					DUGAM_5		EXP-1468
NA	aut_H3K27me3_B2_R1	DUG			ChIP-seq					DUGAM_6		EXP-1469
NA	aut_H3K27me3_B2_R2	DUG			ChIP-seq					DUGAM_7		EXP-1470
NA	aut_H3K27me3_B3	DUG			ChIP-seq					DUGAM_8		EXP-1471
NA	Input	DUG			ChIP-seq					DUGAM_9		EXP-1472
NA	man_H3K27ac_B1	DUG			ChIP-seq					DUGAM_10		EXP-1473
NA	man_H3K27ac_B2	DUG			ChIP-seq					DUGAM_11		EXP-1474
NA	man_H3K27ac_B3	DUG			ChIP-seq					DUGAM_12		EXP-1475
NA	man_H3K27me3_B1	DUG			ChIP-seq					DUGAM_13		EXP-1476
NA	man_H3K27me3_B2	DUG			ChIP-seq					DUGAM_14		EXP-1477
NA	man_H3K27me3_B3	DUG			ChIP-seq					DUGAM_15		EXP-1478
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_269	Epicypher Acyl Stat Beta Testing	EXP-1479
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_270	Epicypher Acyl Stat Beta Testing	EXP-1480
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_271	Epicypher Acyl Stat Beta Testing	EXP-1481
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_272	Epicypher Acyl Stat Beta Testing	EXP-1482
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_273	Epicypher Acyl Stat Beta Testing	EXP-1483
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_274	Epicypher Acyl Stat Beta Testing	EXP-1484
NA	GM12878_AbV Acyl Stat	AVD	2018-08-16	2018-08-16	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_275	Epicypher Acyl Stat Beta Testing	EXP-1485
SAMP-239	D05_Rep2_CM	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_276	CVDC Rep 2 Input	EXP-1486
SAMP-241	D07_Rep2_CM	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_277	CVDC Rep 2 Input	EXP-1487
SAMP-243	D09_Rep2_CM	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_278	CVDC Rep 2 Input	EXP-1488
SAMP-245	D15_Rep2_CM	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_279	CVDC Rep 2 Input	EXP-1489
SAMP-247	D05_Rep2_Epi	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_280	CVDC Rep 2 Input	EXP-1490
SAMP-249	D07_Rep2_Epi	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_281	CVDC Rep 2 Input	EXP-1491
SAMP-251	D09_Rep2_Epi	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_282	CVDC Rep 2 Input	EXP-1492
SAMP-253	D15_Rep2_Epi	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_283	CVDC Rep 2 Input	EXP-1493
SAMP-255	D20_Rep2_Epi	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_284	CVDC Rep 2 Input	EXP-1494
SAMP-231	D05_Rep2_VE	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_285	CVDC Rep 2 Input	EXP-1495
SAMP-233	D07_Rep2_VE	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_286	CVDC Rep 2 Input	EXP-1496
SAMP-235	D09_Rep2_VE	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_287	CVDC Rep 2 Input	EXP-1497
SAMP-231	D15_Rep2_VE	AVD	2018-08-20	2018-08-20	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_288	CVDC Rep 2 Input	EXP-1498
SAMP-641	Patient 20%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_289	Nara ChIP run 2	EXP-1499
SAMP-642	Control 20%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_290	Nara ChIP run 2	EXP-1500
SAMP-643	Patient 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_291	Nara ChIP run 2	EXP-1501
SAMP-644	Control 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_292	Nara ChIP run 2	EXP-1502
SAMP-643	Patient 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_293	Nara ChIP run 2	EXP-1503
SAMP-644	Control 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_294	Nara ChIP run 2	EXP-1504
SAMP-641	Patient 20%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_295	Nara ChIP run 2	EXP-1505
SAMP-642	Control 20%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_296	Nara ChIP run 2	EXP-1506
SAMP-643	Patient 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_297	Nara ChIP run 2	EXP-1507
SAMP-644	Control 1%	AVD	2018-08-21	2018-08-21	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_pg_	Yes	Yes	AVD_298	Nara ChIP run 2	EXP-1508
SAMP-1000	CEMBA190122_6C	XH	1/22/19	1/25/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_116		EXP-1509
SAMP-1001	CEMBA190124_6C	XH	1/24/19	1/25/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_117		EXP-1510
SAMP-1002	CEMBA190131_6D	XH	1/31/19	2/4/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_118		EXP-1511
SAMP-1003	CEMBA190205_6D	XH	2/5/19	2/8/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_119		EXP-1512
SAMP-1004	CEMBA190207_2A	XH	2/7/19	2/8/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_120		EXP-1513
SAMP-1005	CEMBA190207_2E	XH	2/7/19	2/8/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_121		EXP-1514
SAMP-1006	D175-RML-BPS-3	XH	1/29/19	2/4/19	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_122		EXP-1515
SAMP-1007	PBMC-1093_1	XH	2/6/19	2/8/19	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_123		EXP-1516
SAMP-1008	PBMC-1093_2	XH	2/11/19		scATAC-seq	10x scATAC		Yes	Yes	XH_124	10x scATAC test	EXP-1517
SAMP-1009	5xAD-STZ hippocampus	XH	2/1/19	2/4/19	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_125		EXP-1518
SAMP-1010	WT-STZ hippocampus	XH	2/1/19	2/4/19	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_126		EXP-1519
SAMP-1011	5xAD-PBS hippocampus	XH	2/1/19	2/4/19	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_127		EXP-1520
SAMP-1012	WT-PBS hippocampus	XH	2/1/19	2/4/19	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_128		EXP-1521
SAMP-226	D00_Rep2	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_176	H3K27ac (rAb)	EXP-1522
SAMP-228	D03_Rep2 (D3_Rep4)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_177	H3K27ac (rAb)	EXP-1523
SAMP-238	D05_Rep2_CM (D5_CMR4)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_178	H3K27ac (rAb)	EXP-1524
SAMP-240	D07_Rep2_CM (D7_C7R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_179	H3K27ac (rAb)	EXP-1525
SAMP-242	D09_Rep2_CM (D9_C9R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_180	H3K27ac (rAb)	EXP-1526
SAMP-244	D15_Rep2_CM (D15_CMR2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_181	H3K27ac (rAb)	EXP-1527
SAMP-246	D05_Rep2_Epi (E5R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_182	H3K27ac (rAb)	EXP-1528
SAMP-248	D07_Rep2_Epi (E7R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_183	H3K27ac (rAb)	EXP-1529
SAMP-250	D09_Rep2_Epi (E9R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_184	H3K27ac (rAb)	EXP-1530
SAMP-252	D15_Rep2_Epi (E15R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_185	H3K27ac (rAb)	EXP-1531
SAMP-254	D20_Rep2_Epi (E20R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_186	H3K27ac (rAb)	EXP-1532
SAMP-230	D05_Rep2_VE (D5_V5R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_187	H3K27ac (rAb)	EXP-1533
SAMP-232	D07_Rep2_VE (D7_VER2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_188	H3K27ac (rAb)	EXP-1534
SAMP-234	D09_Rep2_VE (D9_VER2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_189	H3K27ac (rAb)	EXP-1535
SAMP-236	D15_Rep2_VE (D15_V15R2)	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_190	H3K27ac (rAb)	EXP-1536
SAMP-916	GM19240	RM	2/11/19	2/15/19	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep		Yes	Yes	RMM_191	H3K27ac (rAb)	EXP-1537
SAMP-1023	BG monocyets	JIB	1/23/19	1/25/19	scRNA-seq	10X Genomics V3		Yes	Yes	JB_40		EXP-1538
SAMP-1009	5xAD-STZ hippocampus	JIB	2/1/19	2/4/19	scRNA-seq	10X Genomics V3		Yes	Yes	JB_41		EXP-1539
SAMP-1010	WT-STZ hippocampus	JIB	2/1/19	2/4/19	scRNA-seq	10X Genomics V3		Yes	Yes	JB_42		EXP-1540
SAMP-1011	5xAD-PBS hippocampus	JIB	2/1/19	2/4/19	scRNA-seq	10X Genomics V3		Yes	Yes	JB_43		EXP-1541
SAMP-1012	WT-PBS hippocampus	JIB	2/1/19	2/4/19	scRNA-seq	10X Genomics V3		Yes	Yes	JB_44		EXP-1542
SAMP-1013	D270271	JYH	2/11/2019	2/12/2019	scATAC-seq	10x scATAC		Yes	Yes	JYH_793	PBMC_3	EXP-1543
SAMP-1014	D270271	JYH	2/11/2019	2/12/2019	scATAC-seq	10x scATAC		Yes	Yes	JYH_794	PBMC_4	EXP-1544
SAMP-1015	D182364	JYH	2/11/2019	2/12/2019	scATAC-seq	10x scATAC		Yes	Yes	JYH_795	PBMC_5	EXP-1545
SAMP-1016	D273097	JYH	2/11/2019	2/12/2019	scATAC-seq	10x scATAC		Yes	Yes	JYH_796	PBMC_6	EXP-1546
SAMP-1027	B0004	JYH	1/30/2019	1/30/2019	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_797	psycontrol_Pfizer_T2D in one run	EXP-1547
SAMP-940	2016-891-Ctrl	JYH	1/30/2019	1/30/2019	scATAC-seq	sc_ATAC for cells		Yes	Yes	JYH_798	psycontrol_Pfizer_T2D in one run	EXP-1548
SAMP-965	Spleen_Pfizer	JYH	1/30/2019	1/30/2019	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_799	psycontrol_Pfizer_T2D in one run	EXP-1549
SAMP-1023	BG Classical Monocytes	JIB	2/21/2018	2/22/2018	scRNA-seq	10X Genomics V3						EXP-1550
SAMP-1023	EHB Classical Monocytes	JIB	2/21/2018	2/22/2018	scRNA-seq	10X Genomics V3						EXP-1551
SAMP-966	Spleenocytes 5 e^6	JIB	2/11/2019	2/15/2019	scATAC-seq	10X ATAC		Yes	Yes	JB_45	Pfizer scATAC Test- 10X Genomics	EXP-1552
NA	GM19240_AbV_H3K4me3_1.1	AVD	2/13/2018	2/22/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_299	Antibody Validation for CVDC, JHMI	EXP-1553
