												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
SAMP-1465	Smarcd3-1 Li14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_49		EXP-2567
SAMP-1466	Smarcd3-1 Lu14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_50		EXP-2568
SAMP-1469	Smarcd3-2 FLB14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_51		EXP-2569
SAMP-1470	Smarcd3-2 Li14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_52		EXP-2570
SAMP-1471	Smarcd3-2 Lu14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_53		EXP-2571
SAMP-1474	Smarcd3-3 FLB14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_54		EXP-2572
SAMP-1475	Smarcd3-3 Li14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_55		EXP-2573
SAMP-1476	Smarcd3-3 Lu14	QY	7/10/19	7/11/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_12	Yes	Yes	QY_56		EXP-2574
SAMP-1568	A890	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_42	A904-Right Eye	EXP-2575
SAMP-1569	A890	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_43	A904-Left Eye	EXP-2576
SAMP-1570	A891	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_44	A905-Right Eye	EXP-2577
SAMP-1571	A891	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_45	A905-Left Eye	EXP-2578
SAMP-1572	A892	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_46	A906-Right Eye	EXP-2579
SAMP-1573	A892	QY	7/8/19	7/9/19	ATAC-seq	ATAC-seq for tissue	Nb1_pg_11	Yes	Yes	QY_47	A906-Left Eye	EXP-2580
SAMP-1602	A0023_2	MM	7/11/19	7/12/2019	scATAC-seq	ATAC-seq for tissue	Nb2_pg_50-51	Yes		MM_86	index: A1 Non-diabetic	EXP-2581
SAMP-1499	A0030_2	MM	7/11/19	7/12/2019	scATAC-seq	ATAC-seq for tissue	Nb2_pg_50-51	Yes		MM_87	index: A2 Pre-diabetic	EXP-2582
SAMP-1500	A0031_2	MM	7/11/19	7/12/2019	scATAC-seq	ATAC-seq for tissue	Nb2_pg_50-51	Yes		MM_88	index: A3 T2D	EXP-2583
SAMP-1501	A0033_2	MM	7/11/19	7/12/2019	scATAC-seq	ATAC-seq for tissue	Nb2_pg_50-51	Yes		MM_89	index: A4 Non-diabetic	EXP-2584
SAMP-1603	B0002_2	MM	7/11/19	7/12/2019	scATAC-seq	ATAC-seq for tissue	Nb2_pg_50-51	Yes		MM_90	index: A5 Pre-diabetic	EXP-2585
SAMP-1590	MAM_1	MM	7/10/2019	7/12/2019	ATAC-seq	ATAC-seq for tissue	Nb2_pg47-48	Yes		MM_91	MAM_1 NPB indexes: N701/S503	EXP-2586
SAMP-1590	MAM_1	MM	7/10/2019	7/12/2019	ATAC-seq	ATAC-seq for tissue	Nb2_pg47-48	Yes		MM_92	MAM_1 Omni indexes: N702/S505	EXP-2587
SAMP-1614	GM23338_encode	DUG	7/16/19	7/16/19	ChIP-seq	N/A	Nb0_pg0	Yes	N/A	DUGHL_15	pooled from https://www.encodeproject.org/experiments/ENCSR061DGF/	EXP-2588
SAMP-1615	GM12878_encode	DUG	7/16/19	7/16/19	ChIP-seq	N/A	Nb0_pg0	Yes	N/A	DUGHL_16	pooled from https://www.encodeproject.org/experiments/ENCSR590KEQ/	EXP-2589
SAMP-1614	GM23338_encode	DUG	7/16/19	7/16/19	ChIP-seq	N/A	Nb0_pg0	Yes	N/A	DUGHL_17	pooled from https://www.encodeproject.org/experiments/ENCSR061DGF/	EXP-2590
SAMP-1615	GM12878_encode	DUG	7/16/19	7/16/19	ChIP-seq	N/A	Nb0_pg0	Yes	N/A	DUGHL_18	pooled from https://www.encodeproject.org/experiments/ENCSR590KEQ/	EXP-2591
SAMP-175	GM19240	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_57	NPB-1_072518	EXP-2592
SAMP-175	GM19240	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_58	NPB-2_072518	EXP-2593
SAMP-175	GM19240	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_59	Omni-1_072518	EXP-2594
SAMP-175	GM19240	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_60	Omni-2_072518	EXP-2595
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_61	NPB-1_old 031219	EXP-2596
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_62	NPB-2_old 031219	EXP-2597
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_63	Omni-1_old 031219	EXP-2598
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_64	Omni-2_old 031219	EXP-2599
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_65	NPB-1_new 062719	EXP-2600
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_66	NPB-2_new 062719	EXP-2601
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_67	Omni-1_new 062719	EXP-2602
SAMP-1116	Panc1 cell lines	QY	7/15/2019	7/16/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_13	Yes	Yes	QY_68	Omni-2_new 062719	EXP-2603
SAMP-1508	1b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1198		EXP-2604
SAMP-1509	2b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1199		EXP-2605
SAMP-1511	4b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1200		EXP-2606
SAMP-1512	5b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1201		EXP-2607
SAMP-1514	7b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1202		EXP-2608
SAMP-1515	8b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1203		EXP-2609
SAMP-1517	10b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1204		EXP-2610
SAMP-1518	11b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1205		EXP-2611
SAMP-1520	13b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1206		EXP-2612
SAMP-1521	14b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1207		EXP-2613
SAMP-1523	16b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1208		EXP-2614
SAMP-1524	17b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1209		EXP-2615
SAMP-1526	19b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1210		EXP-2616
SAMP-1527	20b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1211		EXP-2617
SAMP-1529	22b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1212		EXP-2618
SAMP-1530	23b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1213		EXP-2619
SAMP-1532	25b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1214		EXP-2620
SAMP-1533	26b	JYH	7/9/2019	7/9/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1215		EXP-2621
SAMP-1510	3b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1216		EXP-2622
SAMP-1513	6b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1217		EXP-2623
SAMP-1516	9b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1218		EXP-2624
SAMP-1519	12b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1219		EXP-2625
SAMP-1522	15b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1220		EXP-2626
SAMP-1525	18b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1221		EXP-2627
SAMP-1528	21b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1222		EXP-2628
SAMP-1531	24b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1223		EXP-2629
SAMP-1534	27b	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1224		EXP-2630
SAMP-1116	Panc1 cell lines	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1225		EXP-2631
SAMP-1116	Panc1 cell lines	JYH	7/12/2019	7/12/2019	ATAC-seq	ATAC-seq for cells	Nb1_pg_	Yes	Yes	JYH_1226		EXP-2632
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_255	C&R_9_80µl_H3K27me3_4.1	EXP-2633
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_256	C&R_9_160µl_H3K27me3_4.1	EXP-2634
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_257	C&R_9_200µl_H3K27me3_4.1	EXP-2635
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_258	C&R_9_400µl_H3K27me3_4.1	EXP-2636
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_259	C&R_9_600µl_H3K27me3_4.1	EXP-2637
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_260	C&R_9_800µl_H3K27me3_4.1	EXP-2638
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_261	C&R_9_1000µl_H3K27me3_4.1	EXP-2639
SAMP-159	GM19240	RMM	07/01/2019	07/05/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_262	C&R_9_160µl_H3K4me3_1.1 (800+40)	EXP-2640
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_263	C&R_10_H3K27ac_3.1	EXP-2641
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_264	C&R_10_H3K27ac_5.1	EXP-2642
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_265	C&R_10_H3K27me3_2.1	EXP-2643
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_266	C&R_10_H3K27me3_3.1	EXP-2644
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_267	C&R_10_H3K27me3_4.1	EXP-2645
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_268	C&R_10_H3K27me3_5.1	EXP-2646
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_269	C&R_10_H3K4me1_1.1	EXP-2647
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_270	C&R_10_H3K4me1_2.1	EXP-2648
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_271	C&R_10_H3K4me1_3.1	EXP-2649
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_272	C&R_10_H3K36me3_1.1	EXP-2650
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_273	C&R_10_H3K36me3_2.1	EXP-2651
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_274	C&R_10_H3K36me3_4.1	EXP-2652
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_275	C&R_10_H3K9me3_1.1	EXP-2653
SAMP-159	GM19240	RMM	07/09/2019	07/17/2019	CUT&RUN	Low input CUT&RUN	Nb1_pg_	Yes	Yes	RMM_276	C&R_10_H3K9me3_3.1	EXP-2654
SAMP-1624	GBM_A61_Myeloid	JIB	11/14/2018	11/16/2018	scRNA-seq	10x v2	NB1	Yes	Yes	JB_34		EXP-2655
SAMP-1624	GBM_A61_Myeloid	JIB	11/14/2018	11/16/2018	scRNA-seq	10x v2	NB1	Yes	Yes	JB_35		EXP-2656
SAMP-1624	GBM_A61_Myeloid	JIB	11/14/2018	11/16/2018	scRNA-seq	10x v2	NB1	Yes	Yes	JB_36		EXP-2657
SAMP-1624	GBM_A61_Myeloid	JIB	11/14/2018	11/16/2018	scRNA-seq	10x v2	NB1	Yes	Yes	JB_37		EXP-2658
SAMP-1229	STZ 5xAD hippocampus	JIB	4/3/2019	4/5/2019	scRNA-seq	10x v3	NB1	Yes	Yes	JB_66		EXP-2659
SAMP-1174	PBS 5xAD hippocampus	JIB	4/3/2019	4/5/2019	scRNA-seq	10x v3	NB1	Yes	Yes	JB_67		EXP-2660
SAMP-1175	PBS WT hippocampus	JIB	4/3/2019	4/5/2019	scRNA-seq	10x v3	NB1	Yes	Yes	JB_68		EXP-2661
SAMPNA-146	ENCODE Heart r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_513	Heart_r1_H3K36me3	EXP-2662
SAMPNA-147	ENCODE Lung r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_514	Lung_r1_H3K36me3	EXP-2663
SAMPNA-148	ENCODE Liver r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_515	Liver_r1_H3K36me3	EXP-2664
SAMPNA-149	ENCODE Kidney r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_516	Kidney_r1_H3K36me3	EXP-2665
SAMPNA-150	ENCODE Spleen r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_517	Spleen_r1_H3K36me3	EXP-2666
SAMPNA-151	ENCODE Small Intestine r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_518	Small Intestine_r1_H3K36me3	EXP-2667
SAMPNA-152	ENCODE Large Intestine r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_519	Large Intestine_r1_H3K36me3	EXP-2668
SAMPNA-153	ENCODE Cerebellum r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_520	Cerebellum_r1_H3K36me3	EXP-2669
SAMPNA-154	ENCODE Cortex r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_521	Cortex_r1_H3K36me3	EXP-2670
SAMPNA-155	ENCODE Olfactory Bulb r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_522	Olfactory Bulb_r1_H3K36me3	EXP-2671
SAMPNA-156	ENCODE Thymus r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_523	Thymus_r1_H3K36me3	EXP-2672
SAMPNA-157	ENCODE Bone Marrow r1	AVD	7/15/2019	7/19/2019	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	Nb1_p_	Yes	Yes	AVD_524	Bone Marrow_r1_H3K36me3	EXP-2673
SAMP-1598	OA1394	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_69	OA1394_NPB	EXP-2674
SAMP-1598	OA1394	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_70	OA1394_Omni	EXP-2675
SAMP-1599	OA1395	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_71	OA1395_NPB	EXP-2676
SAMP-1599	OA1395	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_72	OA1395_Omni	EXP-2677
SAMP-1600	OA1430	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_73	OA1430_NPB	EXP-2678
SAMP-1600	OA1430	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_74	OA1430_Omni	EXP-2679
SAMP-1601	RA1732	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_75	RA1732_NPB	EXP-2680
SAMP-1601	RA1732	QY	7/18/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_15	Yes	Yes	QY_76	RA1732_Omni	EXP-2681
SAMP-1626	LYB_BRD4_2_DMSO_48hs	QY	7/19/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_16	Yes	Yes	QY_77	LYB_BRD4_2_DMSO_48hs	EXP-2682
SAMP-1625	LYB_BRD4_dTAG_48hs	QY	7/19/2019	7/19/2019	ATAC-seq	ATAC-seq for cells	Nb1_p_16	Yes	Yes	QY_78	LYB_BRD4_dTAG_48hs	EXP-2683
SAMP-159	GM19240	RM	7/15/2019	7/19/2019	CUT&RUN	Low input CUT&RUN	Nb1_ p_	Yes	Yes	RMM_277	H3K27ac_1.1	EXP-2684
SAMP-159	GM19240	RM	7/15/2019	7/19/2019	CUT&RUN	Low input CUT&RUN	Nb1_ p_	Yes	Yes	RMM_278	H3K27ac2.1	EXP-2685
SAMP-159	GM19240	RM	7/15/2019	7/19/2019	CUT&RUN	Low input CUT&RUN	Nb1_ p_	Yes	Yes	RMM_279	H3K36me3_3.1	EXP-2686
SAMP-159	GM19240	RM	7/15/2019	7/19/2019	CUT&RUN	Low input CUT&RUN	Nb1_ p_	Yes	Yes	RMM_280	H3K36me3_5.1	EXP-2687
SAMP-159	GM19240	RM	7/15/2019	7/19/2019	CUT&RUN	Low input CUT&RUN	Nb1_ p_	Yes	Yes	RMM_281	H3K9me3_2.1	EXP-2688
Other	NOTCH2_050819	RM	7/15/2019	7/19/2019	CUT&RUN	Gaulton Protocol	Nb1_ p_	Yes	Yes	RMM_282	SC_1_NOTCH2_050819 - Gaulton Lab	EXP-2689
Other	TCF7L2_050819	RM	7/15/2019	7/19/2019	CUT&RUN	Gaulton Protocol	Nb1_ p_	Yes	Yes	RMM_283	SC_2_TCF7L2_050819 - Gaulton Lab	EXP-2690
Other	JAZF1_PreA_070119	RM	7/15/2019	7/19/2019	CUT&RUN	Gaulton Protocol	Nb1_ p_	Yes	Yes	RMM_284	SC_3_JAZF1_PreA_070119 - Gaulton Lab	EXP-2691
Other	JAZF1_HepG2_070119	RM	7/15/2019	7/19/2019	CUT&RUN	Gaulton Protocol	Nb1_ p_	Yes	Yes	RMM_285	SC_4_JAZF1_HepG2_070119 - Gaulton Lab	EXP-2692
Other	JAZF1_Adi_070119	RM	7/15/2019	7/19/2019	CUT&RUN	Gaulton Protocol	Nb1_ p_	Yes	Yes	RMM_286	SC_5_JAZF1_Adi_070119 - Gaulton Lab	EXP-2693
SAMP-1627	D122	JIB	7/11/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_119		EXP-2694
SAMP-1628	D231	JIB	7/17/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_129		EXP-2695
SAMP-1629	D062	JIB	7/11/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_120		EXP-2696
SAMP-1630	D088	JIB	7/17/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_131		EXP-2697
SAMP-1631	D150	JIB	7/17/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_130		EXP-2698
SAMP-1632	D032	JIB	7/11/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_121		EXP-2699
SAMP-1633	FAD_20_21_A	JIB	7/3/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_109		EXP-2700
SAMP-1634	FAD_34_35_A	JIB	7/3/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_110		EXP-2701
SAMP-1635	WT_55_57_A	JIB	7/3/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_111		EXP-2702
SAMP-1636	WT_63_64_A	JIB	7/3/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_112		EXP-2703
SAMP-1637	FAD_22_23_A	JIB	7/15/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_126		EXP-2704
SAMP-1638	FAD_36_37_A	JIB	7/15/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_127		EXP-2705
SAMP-1639	WT_58_59_A	JIB	7/15/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_128		EXP-2706
SAMP-1640	WT_44_45_A	JIB	7/12/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_122		EXP-2707
SAMP-1641	WT_49_50_A	JIB	7/12/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_123		EXP-2708
SAMP-1642	WT_46_48_A	JIB	7/12/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_124		EXP-2709
SAMP-1643	WT_51_52_A	JIB	7/12/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_125		EXP-2710
SAMP-1644	FAD_CTRL_4_5_A	JIB	7/8/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_113		EXP-2711
SAMP-1645	FAD_PLX_8_9_A	JIB	7/8/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_114		EXP-2712
SAMP-1646	WT_CTRL_1_2_A	JIB	7/8/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_115		EXP-2713
SAMP-1647	WT_PLX_6_7_A	JIB	7/8/2019	7/20/2019	snRNA-seq	10x 3' v3	NB1	Yes	Yes	JB_116		EXP-2714
SAMP-1648	Hek/3T3 mix	JIB	6/28/2019	7/20/2019	Multi-seq pilot	10x 3' v3	NB1	Yes	Yes	JB_117	control	EXP-2715
SAMP-1648	Hek/3T3 mix	JIB	6/28/2019	7/20/2019	Multi-seq pilot	10x 3' v3	NB1	Yes	Yes	JB_118	LMO treated	EXP-2716
SAMP-1589	CEMBA190702_7G	XH	7/2/2019	7/2/2019	scATAC-seq	scATAC-seq for cells	NB3_pg_	Yes	Yes	XH_252		EXP-2717
SAMP-1649	CEMBA190709_7G	XH	7/9/2019	7/10/2019	scATAC-seq	scATAC-seq for cells	NB3_pg_	Yes	Yes	XH_253		EXP-2718
SAMP-1650	CEMBA190711_8E	XH	7/11/2019	7/17/2019	scATAC-seq	scATAC-seq for cells	NB3_pg_	Yes	Yes	XH_254		EXP-2719
SAMP-1651	CEMBA190711_8J	XH	7/11/2019	7/17/2019	scATAC-seq	scATAC-seq for cells	NB3_pg_	Yes	Yes	XH_255		EXP-2720
